entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
pubchem-143,molecule,"2-[[4-[(2-amino-5-formyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid",Formula: C20H23N7O7. Molecular weight: 473.4. XLogP: -1.2.,,,,,,PubChem
pubchem-144,molecule,2-amino-3-(5-hydroxy-1H-indol-3-yl)propanoic acid,Formula: C11H12N2O3. Molecular weight: 220.22. XLogP: -1.2.,,,,,,PubChem
pubchem-145,molecule,"2,3-dihydroxy-5-oxohexanedioic acid",Formula: C6H8O7. Molecular weight: 192.12. XLogP: -2.1.,,,,,,PubChem
pubchem-146,molecule,"2-[[4-[(2-amino-5-methyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid",Formula: C20H25N7O6. Molecular weight: 459.5. XLogP: -0.5.,,,,,,PubChem
pubchem-147,molecule,"1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(methylaminomethyl)-2-selanylpyrimidin-4-one",Formula: C11H17N3O5Se. Molecular weight: 350.24. XLogP: nan.,,,,,,PubChem
pubchem-148,molecule,"1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(methylaminomethyl)-2-sulfanylpyrimidin-4-one",Formula: C11H17N3O5S. Molecular weight: 303.34. XLogP: -1.3.,,,,,,PubChem
pubchem-149,molecule,"2-(6-aminopurin-9-yl)-5-(methylsulfanylmethyl)oxolane-3,4-diol",Formula: C11H15N5O3S. Molecular weight: 297.34. XLogP: -0.3.,,,,,,PubChem
pubchem-150,molecule,"(5-amino-3,4-dihydroxyoxolan-2-yl)methyl dihydrogen phosphate",Formula: C5H12NO7P. Molecular weight: 229.13. XLogP: -6.2.,,,,,,PubChem
pubchem-151,molecule,"[5-[(2-formamidoacetyl)amino]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C8H15N2O9P. Molecular weight: 314.19. XLogP: -4.3.,,,,,,PubChem
pubchem-152,molecule,"[5-[(2-aminoacetyl)amino]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C7H15N2O8P. Molecular weight: 286.18. XLogP: -6.8.,,,,,,PubChem
pubchem-153,molecule,"[5-(5-aminoimidazol-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C8H14N3O7P. Molecular weight: 295.19. XLogP: -3.6.,,,,,,PubChem
pubchem-154,molecule,"[5-[(1-amino-2-formamidoethylidene)amino]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C8H16N3O8P. Molecular weight: 313.2. XLogP: -4.6.,,,,,,PubChem
pubchem-155,molecule,4-(carbamoylamino)-1H-imidazole-5-carboxylic acid,Formula: C5H6N4O3. Molecular weight: 170.13. XLogP: -0.6.,,,,,,PubChem
pubchem-156,molecule,"5,6,7,8-tetrahydropteridine",Formula: C6H8N4. Molecular weight: 136.15. XLogP: 0.3.,,,,,,PubChem
pubchem-157,molecule,"2,3,4,6-tetrahydroxy-5-oxohexanoic acid",Formula: C6H10O7. Molecular weight: 194.14. XLogP: -3.0.,,,,,,PubChem
pubchem-158,molecule,7-[3-hydroxy-2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]hept-5-enoic acid,Formula: C20H32O5. Molecular weight: 352.5. XLogP: 2.8.,,,,,,PubChem
pubchem-159,molecule,"5-[5-hydroxy-4-(3-hydroxyoct-1-enyl)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-ylidene]pentanoic acid",Formula: C20H32O5. Molecular weight: 352.5. XLogP: 2.9.,,,,,,PubChem
pubchem-160,molecule,"7-[3,5-dihydroxy-2-(3-hydroxyoct-1-enyl)cyclopentyl]hept-5-enoic acid",Formula: C20H34O5. Molecular weight: 354.5. XLogP: 2.7.,,,,,,PubChem
pubchem-161,molecule,"[[3-(2-amino-4-oxo-4a,7,8,8a-tetrahydro-3H-pteridin-6-yl)-2,3-dihydroxypropoxy]-hydroxyphosphoryl] phosphono hydrogen phosphate",Formula: C9H18N5O13P3. Molecular weight: 497.19. XLogP: -9.6.,,,,,,PubChem
pubchem-162,molecule,"6-amino-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",Formula: C8H12N2O3S. Molecular weight: 216.26. XLogP: -2.1.,,,,,,PubChem
pubchem-163,molecule,"7-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-7-oxoheptanoic acid",Formula: C28H46N7O19P3S. Molecular weight: 909.7. XLogP: -5.0.,,,,,,PubChem
pubchem-164,molecule,2-amino-6-diazo-5-oxohexanoic acid,Formula: C6H9N3O3. Molecular weight: 171.15. XLogP: -3.5.,,,,,,PubChem
pubchem-165,molecule,"5-amino-2,6-dihydroxy-6-oxohex-1-ene-1-diazonium",Formula: C6H10N3O3+. Molecular weight: 172.16. XLogP: -2.2.,,,,,,PubChem
pubchem-166,molecule,"1-(2-amino-4-oxo-4a,5,6,7,8,8a-hexahydro-3H-pteridin-6-yl)propane-1,2-dione",Formula: C9H13N5O3. Molecular weight: 239.23. XLogP: -3.0.,,,,,,PubChem
pubchem-167,molecule,"6,7-dihydropteridine",Formula: C6H6N4. Molecular weight: 134.14. XLogP: -0.9.,,,,,,PubChem
pubchem-168,molecule,"[3,4,5-trihydroxy-6-[4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-2-yl]methyl dihydrogen phosphate",Formula: C12H23O14P. Molecular weight: 422.28. XLogP: -6.4.,,,,,,PubChem
pubchem-169,molecule,"5,12-dihydroxyicosa-6,8,10,14-tetraenoic acid",Formula: C20H32O4. Molecular weight: 336.5. XLogP: 4.1.,,,,,,PubChem
pubchem-170,molecule,"4-[(2-amino-4-oxo-7,8-dihydro-1H-pteridin-6-yl)methylamino]benzoic acid",Formula: C14H14N6O3. Molecular weight: 314.3. XLogP: -0.1.,,,,,,PubChem
pubchem-171,molecule,"2-amino-5-(aminomethyl)-1,7-dihydropyrrolo[2,3-d]pyrimidin-4-one",Formula: C7H9N5O. Molecular weight: 179.18. XLogP: -1.9.,,,,,,PubChem
pubchem-172,molecule,"10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,9,11,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-ol",Formula: C27H44O. Molecular weight: 384.6. XLogP: 8.0.,,,,,,PubChem
pubchem-173,molecule,8-amino-7-oxononanoic acid,Formula: C9H17NO3. Molecular weight: 187.24. XLogP: -2.2.,,,,,,PubChem
pubchem-174,molecule,"ethane-1,2-diol",Formula: C2H6O2. Molecular weight: 62.07. XLogP: -1.4.,,,,,,PubChem
pubchem-175,molecule,acetate,Formula: C2H3O2-. Molecular weight: 59.04. XLogP: 0.4.,,,,,,PubChem
pubchem-176,molecule,acetic acid,Formula: C2H4O2. Molecular weight: 60.05. XLogP: -0.2.,,,,,,PubChem
pubchem-177,molecule,acetaldehyde,Formula: C2H4O. Molecular weight: 44.05. XLogP: -0.3.,,,,,,PubChem
pubchem-178,molecule,acetamide,Formula: C2H5NO. Molecular weight: 59.07. XLogP: -0.9.,,,,,,PubChem
pubchem-179,molecule,3-hydroxybutan-2-one,Formula: C4H8O2. Molecular weight: 88.11. XLogP: -0.3.,,,,,,PubChem
pubchem-180,molecule,propan-2-one,Formula: C3H6O. Molecular weight: 58.08. XLogP: -0.1.,,,,,,PubChem
pubchem-181,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] ethanethioate",Formula: C23H38N7O17P3S. Molecular weight: 809.6. XLogP: -5.6.,,,,,,PubChem
pubchem-182,molecule,"[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [hydroxy(3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy)phosphoryl] hydrogen phosphate",Formula: C63H105NO12P2. Molecular weight: 1130.5. XLogP: 15.8.,,,,,,PubChem
pubchem-183,molecule,"[3-acetamido-5-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)oxan-2-yl] [hydroxy(3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy)phosphoryl] hydrogen phosphate",Formula: C71H118N2O17P2. Molecular weight: 1333.6. XLogP: 13.7.,,,,,,PubChem
pubchem-184,molecule,"4-[[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]amino]-2-amino-4-oxobutanoic acid",Formula: C12H21N3O8. Molecular weight: 335.31. XLogP: -5.7.,,,,,,PubChem
pubchem-185,molecule,2-acetamidopentanedioic acid,Formula: C7H11NO5. Molecular weight: 189.17. XLogP: -1.8.,,,,,,PubChem
pubchem-186,molecule,phosphono acetate,Formula: C2H5O5P. Molecular weight: 140.03. XLogP: -1.5.,,,,,,PubChem
pubchem-187,molecule,2-acetyloxyethyl(trimethyl)azanium,Formula: C7H16NO2+. Molecular weight: 146.21. XLogP: 0.2.,,,,,,PubChem
pubchem-188,molecule,"[3,4-dihydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl] acetate",Formula: C14H24O12. Molecular weight: 384.33. XLogP: -4.2.,,,,,,PubChem
pubchem-189,molecule,3-acetyloxy-2-aminopropanoic acid,Formula: C5H9NO4. Molecular weight: 147.13. XLogP: -3.5.,,,,,,PubChem
pubchem-190,molecule,7H-purin-6-amine,Formula: C5H5N5. Molecular weight: 135.13. XLogP: -0.1.,,,,,,PubChem
pubchem-191,molecule,"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",Formula: C10H13N5O4. Molecular weight: 267.24. XLogP: -1.1.,,,,,,PubChem
pubchem-192,molecule,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxyoxolan-2-yl)methyl hydrogen phosphate",Formula: C15H23N5O14P2. Molecular weight: 559.32. XLogP: -6.1.,,,,,,PubChem
pubchem-193,molecule,"2-amino-4-[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoic acid",Formula: C14H20N6O5S. Molecular weight: 384.41. XLogP: -3.5.,,,,,,PubChem
pubchem-194,molecule,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl] hydrogen phosphate",Formula: C20H28N10O19P4. Molecular weight: 836.4. XLogP: -8.3.,,,,,,PubChem
pubchem-195,molecule,"2-[[9-[3,4-dihydroxy-5-(phosphonooxymethyl)oxolan-2-yl]purin-6-yl]amino]butanedioic acid",Formula: C14H18N5O11P. Molecular weight: 463.29. XLogP: -3.2.,,,,,,PubChem
pubchem-196,molecule,hexanedioic acid,Formula: C6H10O4. Molecular weight: 146.14. XLogP: 0.1.,,,,,,PubChem
pubchem-197,molecule,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",Formula: C10H15N5O10P2. Molecular weight: 427.2. XLogP: -4.6.,,,,,,PubChem
pubchem-198,molecule,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] hydrogen phosphate",Formula: C16H25N5O15P2. Molecular weight: 589.3. XLogP: -6.2.,,,,,,PubChem
pubchem-199,molecule,2-(4-aminobutyl)guanidine,Formula: C5H14N4. Molecular weight: 130.19. XLogP: -1.5.,,,,,,PubChem
pubchem-200,molecule,"[5-(5-amino-4-carbamoylimidazol-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C9H15N4O8P. Molecular weight: 338.21. XLogP: -3.8.,,,,,,PubChem
pubchem-201,molecule,"3,7,11,15,19,23,27-heptamethyloctacosa-2,6,10,14,18,22,26-heptaenyl phosphono hydrogen phosphate",Formula: C35H60O7P2. Molecular weight: 654.8. XLogP: 10.0.,,,,,,PubChem
pubchem-202,molecule,"3,7,11,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaenyl phosphono hydrogen phosphate",Formula: C30H52O7P2. Molecular weight: 586.7. XLogP: 8.1.,,,,,,PubChem
pubchem-203,molecule,"2,2-bis(carbamoylamino)acetic acid",Formula: C4H8N4O4. Molecular weight: 176.13. XLogP: -2.6.,,,,,,PubChem
pubchem-204,molecule,"(2,5-dioxoimidazolidin-4-yl)urea",Formula: C4H6N4O3. Molecular weight: 158.12. XLogP: -2.2.,,,,,,PubChem
pubchem-205,molecule,2-amino-3-hydroxybutanoic acid,Formula: C4H9NO3. Molecular weight: 119.12. XLogP: -2.9.,,,,,,PubChem
pubchem-206,molecule,"6-(hydroxymethyl)oxane-2,3,4,5-tetrol",Formula: C6H12O6. Molecular weight: 180.16. XLogP: -2.6.,,,,,,PubChem
pubchem-207,molecule,2-amino-6-oxohexanoic acid,Formula: C6H11NO3. Molecular weight: 145.16. XLogP: -3.2.,,,,,,PubChem
pubchem-208,molecule,"(3,4,5,6-tetrahydroxyoxan-2-yl)methyl dihydrogen phosphate",Formula: C6H13O9P. Molecular weight: 260.14. XLogP: -4.2.,,,,,,PubChem
pubchem-209,molecule,"5-acetamido-2-[2-[5-acetamido-6-[5-acetamido-6-[(3-acetamido-4-amino-4-oxobutanoyl)amino]-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-(1,2,3-trihydroxypropyl)oxane-2-carboxylic acid",Formula: C39H64N6O26. Molecular weight: 1032.9. XLogP: -11.1.,,,,,,PubChem
pubchem-210,molecule,"5-acetamido-2-[[6-[5-acetamido-4,6-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-4-hydroxy-6-(1,2,3-trihydroxypropyl)oxane-2-carboxylic acid",Formula: C25H42N2O19. Molecular weight: 674.6. XLogP: -7.8.,,,,,,PubChem
pubchem-211,molecule,"2-(5,6-dimethylbenzimidazol-1-yl)-5-(hydroxymethyl)oxolane-3,4-diol",Formula: C14H18N2O4. Molecular weight: 278.3. XLogP: 0.6.,,,,,,PubChem
pubchem-212,molecule,"[5-(5,6-dimethylbenzimidazol-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C14H19N2O7P. Molecular weight: 358.28. XLogP: -1.1.,,,,,,PubChem
pubchem-213,molecule,"7-[3-(3-hydroxyoct-1-enyl)-2,6-dioxabicyclo[3.1.1]heptan-4-yl]hept-5-enoic acid",Formula: C20H32O5. Molecular weight: 352.5. XLogP: 3.4.,,,,,,PubChem
pubchem-214,molecule,7-[3-hydroxy-2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]heptanoic acid,Formula: C20H34O5. Molecular weight: 354.5. XLogP: 3.2.,,,,,,PubChem
pubchem-215,molecule,1-aminopropan-2-one,Formula: C3H7NO. Molecular weight: 73.09. XLogP: -1.0.,,,,,,PubChem
pubchem-216,molecule,(4-amino-2-methylpyrimidin-5-yl)methyl dihydrogen phosphate,Formula: C6H10N3O4P. Molecular weight: 219.14. XLogP: -1.7.,,,,,,PubChem
pubchem-217,molecule,(4-amino-2-methylpyrimidin-5-yl)methyl phosphono hydrogen phosphate,Formula: C6H11N3O7P2. Molecular weight: 299.12. XLogP: -2.8.,,,,,,PubChem
pubchem-218,molecule,"2-amino-6-(hydroxymethyl)-7,8-dihydro-1H-pteridin-4-one",Formula: C7H9N5O2. Molecular weight: 195.18. XLogP: -2.0.,,,,,,PubChem
pubchem-219,molecule,2-amino-3-oxobutanoic acid,Formula: C4H7NO3. Molecular weight: 117.1. XLogP: -3.4.,,,,,,PubChem
pubchem-220,molecule,4-diethoxyphosphinothioyloxyaniline,Formula: C10H16NO3PS. Molecular weight: 261.28. XLogP: 2.6.,,,,,,PubChem
pubchem-221,molecule,"5-amino-6-(2,3,4,5-tetrahydroxypentylamino)-1H-pyrimidine-2,4-dione",Formula: C9H16N4O6. Molecular weight: 276.25. XLogP: -3.2.,,,,,,PubChem
pubchem-222,molecule,azane,Formula: H3N. Molecular weight: 17.031. XLogP: -0.7.,,,,,,PubChem
pubchem-223,molecule,azanium,Formula: H4N+. Molecular weight: 18.039. XLogP: -0.7.,,,,,,PubChem
pubchem-224,molecule,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C10H14N5O7P. Molecular weight: 347.22. XLogP: -3.5.,,,,,,PubChem
pubchem-225,molecule,"3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,14,15,16-tetradecahydrocyclopenta[a]phenanthren-17-one",Formula: C19H30O2. Molecular weight: 290.4. XLogP: 3.7.,,,,,,PubChem
pubchem-226,molecule,amino(phosphanyl)methanol,Formula: CH6NOP. Molecular weight: 79.038. XLogP: -1.5.,,,,,,PubChem
pubchem-227,molecule,2-aminobenzoic acid,Formula: C7H7NO2. Molecular weight: 137.14. XLogP: 1.2.,,,,,,PubChem
pubchem-228,molecule,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl sulfo hydrogen phosphate",Formula: C10H14N5O10PS. Molecular weight: 427.29. XLogP: -3.9.,,,,,,PubChem
pubchem-229,molecule,"oxane-2,3,4,5-tetrol",Formula: C5H10O5. Molecular weight: 150.13. XLogP: -2.5.,,,,,,PubChem
pubchem-230,molecule,"(2,3,4-trihydroxy-5-oxopentyl) dihydrogen phosphate",Formula: C5H11O8P. Molecular weight: 230.11. XLogP: -3.4.,,,,,,PubChem
pubchem-231,molecule,"icosa-5,8,11,14-tetraenoic acid",Formula: C20H32O2. Molecular weight: 304.5. XLogP: 6.3.,,,,,,PubChem
pubchem-232,molecule,2-amino-5-(diaminomethylideneamino)pentanoic acid,Formula: C6H14N4O2. Molecular weight: 174.2. XLogP: -4.2.,,,,,,PubChem
pubchem-233,molecule,hydrogen arsorate,Formula: AsHO4-2. Molecular weight: 139.927. XLogP: nan.,,,,,,PubChem
pubchem-234,molecule,arsoric acid,Formula: AsH3O4. Molecular weight: 141.943. XLogP: nan.,,,,,,PubChem
pubchem-235,molecule,"2-(1,2-dihydroxyethyl)-4,5-dihydroxyfuran-3-one",Formula: C6H8O6. Molecular weight: 176.12. XLogP: -1.8.,,,,,,PubChem
pubchem-236,molecule,"2,4-diamino-4-oxobutanoic acid",Formula: C4H8N2O3. Molecular weight: 132.12. XLogP: -3.4.,,,,,,PubChem
pubchem-237,molecule,"4-N-(6-chloro-2-methoxyacridin-9-yl)-1-N,1-N-diethylpentane-1,4-diamine",Formula: C23H30ClN3O. Molecular weight: 400.0. XLogP: 6.0.,,,,,,PubChem
pubchem-238,molecule,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate",Formula: C10H16N5O13P3. Molecular weight: 507.18. XLogP: -5.7.,,,,,,PubChem
pubchem-239,molecule,3-aminopropanoic acid,Formula: C3H7NO2. Molecular weight: 89.09. XLogP: -3.0.,,,,,,PubChem
pubchem-240,molecule,benzaldehyde,Formula: C7H6O. Molecular weight: 106.12. XLogP: 1.5.,,,,,,PubChem
pubchem-241,molecule,benzene,Formula: C6H6. Molecular weight: 78.11. XLogP: 2.1.,,,,,,PubChem
pubchem-242,molecule,benzoate,Formula: C7H5O2-. Molecular weight: 121.11. XLogP: 2.5.,,,,,,PubChem
pubchem-243,molecule,benzoic acid,Formula: C7H6O2. Molecular weight: 122.12. XLogP: 1.9.,,,,,,PubChem
pubchem-244,molecule,phenylmethanol,Formula: C7H8O. Molecular weight: 108.14. XLogP: 1.1.,,,,,,PubChem
pubchem-245,molecule,"N-[2,4-dihydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide",Formula: C14H25NO11. Molecular weight: 383.35. XLogP: -4.7.,,,,,,PubChem
pubchem-246,molecule,"(10,13-dimethyl-17-oxo-1,2,3,4,5,6,7,8,9,11,12,14,15,16-tetradecahydrocyclopenta[a]phenanthren-3-yl) hydrogen sulfate",Formula: C19H30O5S. Molecular weight: 370.5. XLogP: 3.3.,,,,,,PubChem
pubchem-247,molecule,2-(trimethylazaniumyl)acetate,Formula: C5H11NO2. Molecular weight: 117.15. XLogP: 0.5.,,,,,,PubChem
pubchem-248,molecule,carboxymethyl(trimethyl)azanium,Formula: C5H12NO2+. Molecular weight: 118.15. XLogP: -0.1.,,,,,,PubChem
pubchem-249,molecule,trimethyl(2-oxoethyl)azanium,Formula: C5H12NO+. Molecular weight: 102.15. XLogP: -0.2.,,,,,,PubChem
pubchem-250,molecule,3-[2-[[3-(2-carboxyethyl)-5-[(3-ethenyl-4-methyl-5-oxopyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(4-ethenyl-3-methyl-5-oxopyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoic acid,Formula: C33H36N4O6. Molecular weight: 584.7. XLogP: 2.9.,,,,,,PubChem
pubchem-251,molecule,3-[2-[[3-(2-carboxyethyl)-5-[(3-ethenyl-4-methyl-5-oxopyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methylidene]-5-[(4-ethenyl-3-methyl-5-oxopyrrol-2-yl)methylidene]-4-methylpyrrol-3-yl]propanoic acid,Formula: C33H34N4O6. Molecular weight: 582.6. XLogP: 2.5.,,,,,,PubChem
pubchem-252,molecule,"2-amino-6-(1,2-dihydroxypropyl)-7,8-dihydro-1H-pteridin-4-one",Formula: C9H13N5O3. Molecular weight: 239.23. XLogP: -2.2.,,,,,,PubChem
pubchem-253,molecule,"5-(2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl)pentanoic acid",Formula: C10H16N2O3S. Molecular weight: 244.31. XLogP: 0.3.,,,,,,PubChem
pubchem-254,molecule,"3-phenylbenzene-1,2-diol",Formula: C12H10O2. Molecular weight: 186.21. XLogP: 2.7.,,,,,,PubChem
pubchem-255,molecule,bis(4-nitrophenyl) hydrogen phosphate,Formula: C12H9N2O8P. Molecular weight: 340.18. XLogP: 1.0.,,,,,,PubChem
pubchem-256,molecule,[5-hydroxy-2-[[3-hydroxy-5-(3-hydroxytetradecanoylamino)-4-(3-hydroxytetradecanoyloxy)-6-phosphonooxyoxan-2-yl]methoxy]-6-(hydroxymethyl)-3-(3-hydroxytetradecanoylamino)oxan-4-yl] 3-hydroxytetradecanoate,Formula: C68H129N2O20P. Molecular weight: 1325.7. XLogP: 16.0.,,,,,,PubChem
pubchem-257,molecule,[3-hydroxy-2-(hydroxymethyl)-5-(3-hydroxytetradecanoylamino)-6-phosphonooxyoxan-4-yl] 3-hydroxytetradecanoate,Formula: C34H66NO12P. Molecular weight: 711.9. XLogP: 7.2.,,,,,,PubChem
pubchem-258,molecule,"3-[[3-amino-5-[carbamimidoyl(methyl)amino]pentanoyl]amino]-6-(4-amino-2-oxopyrimidin-1-yl)-3,6-dihydro-2H-pyran-2-carboxylic acid",Formula: C17H26N8O5. Molecular weight: 422.4. XLogP: -5.2.,,,,,,PubChem
pubchem-259,molecule,bromide,Formula: Br-. Molecular weight: 79.9. XLogP: 1.0.,,,,,,PubChem
pubchem-260,molecule,bromane,Formula: BrH. Molecular weight: 80.91. XLogP: 1.0.,,,,,,PubChem
pubchem-261,molecule,butanal,Formula: C4H8O. Molecular weight: 72.11. XLogP: 0.9.,,,,,,PubChem
pubchem-262,molecule,"butane-2,3-diol",Formula: C4H10O2. Molecular weight: 90.12. XLogP: -0.9.,,,,,,PubChem
pubchem-263,molecule,butan-1-ol,Formula: C4H10O. Molecular weight: 74.12. XLogP: 0.9.,,,,,,PubChem
pubchem-264,molecule,butanoic acid,Formula: C4H8O2. Molecular weight: 88.11. XLogP: 0.8.,,,,,,PubChem
pubchem-265,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] butanethioate",Formula: C25H42N7O17P3S. Molecular weight: 837.6. XLogP: -4.8.,,,,,,PubChem
pubchem-266,molecule,phosphono butanoate,Formula: C4H9O5P. Molecular weight: 168.08. XLogP: -0.7.,,,,,,PubChem
pubchem-267,molecule,"6-[[4-[2-[2-[3-acetamido-2-[[[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoylamino]propanoylamino]-4-carboxybutanoyl]amino]-2-amino-7-[[1-(1-carboxyethylamino)-1-oxopropan-2-yl]amino]-7-oxoheptanoic acid",Formula: C41H65N9O28P2. Molecular weight: 1193.9. XLogP: -10.8.,,,,,,PubChem
pubchem-268,molecule,"4-[2-[2-[3-acetamido-2-[[[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoylamino]propanoylamino]-5-[[6-amino-1-[[1-(1-carboxyethylamino)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-oxopentanoic acid",Formula: C40H65N9O26P2. Molecular weight: 1149.9. XLogP: -10.4.,,,,,,PubChem
pubchem-269,molecule,"6-[[4-[2-[2-[3-acetamido-5-hydroxy-2-[hydroxy-[hydroxy(3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy)phosphoryl]oxyphosphoryl]oxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoylamino]propanoylamino]-4-carboxybutanoyl]amino]-2-amino-7-[[1-(1-carboxyethylamino)-1-oxopropan-2-yl]amino]-7-oxoheptanoic acid",Formula: C87H143N7O23P2. Molecular weight: 1717.0. XLogP: 11.7.,,,,,,PubChem
pubchem-270,molecule,"6-[[4-[2-[2-[3-acetamido-5-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[hydroxy-[hydroxy(3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy)phosphoryl]oxyphosphoryl]oxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoylamino]propanoylamino]-4-carboxybutanoyl]amino]-2-amino-7-[[1-(1-carboxyethylamino)-1-oxopropan-2-yl]amino]-7-oxoheptanoic acid",Formula: C95H156N8O28P2. Molecular weight: 1920.2. XLogP: 9.5.,,,,,,PubChem
