entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
oqmd-0173,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1222.12,600.75,48.936,,,OQMD surrogate
oqmd-0174,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1085.58,694.15,72.768,,,OQMD surrogate
oqmd-0175,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1028.01,752.87,3.79,,,OQMD surrogate
oqmd-0176,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,752.38,199.89,59.791,,,OQMD surrogate
oqmd-0177,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1367.0,793.1,44.156,,,OQMD surrogate
oqmd-0178,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1524.28,456.9,15.08,,,OQMD surrogate
oqmd-0179,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,544.03,351.31,46.68,,,OQMD surrogate
oqmd-0180,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1617.46,699.67,43.189,,,OQMD surrogate
oqmd-0181,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1464.83,457.32,10.987,,,OQMD surrogate
oqmd-0182,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1656.63,717.04,72.228,,,OQMD surrogate
oqmd-0183,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1460.74,185.91,69.038,,,OQMD surrogate
oqmd-0184,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,689.3,308.93,65.462,,,OQMD surrogate
oqmd-0185,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1182.58,651.18,40.981,,,OQMD surrogate
oqmd-0186,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1406.42,730.06,54.833,,,OQMD surrogate
oqmd-0187,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1722.24,662.69,55.069,,,OQMD surrogate
oqmd-0188,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1385.57,507.12,72.163,,,OQMD surrogate
oqmd-0189,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1326.72,366.8,40.916,,,OQMD surrogate
oqmd-0190,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1398.88,816.93,72.981,,,OQMD surrogate
oqmd-0191,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,516.18,815.4,2.428,,,OQMD surrogate
oqmd-0192,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1572.04,568.68,7.331,,,OQMD surrogate
oqmd-0193,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1011.82,218.76,51.406,,,OQMD surrogate
oqmd-0194,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,595.06,185.57,76.025,,,OQMD surrogate
oqmd-0195,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1209.77,109.91,41.114,,,OQMD surrogate
oqmd-0196,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1560.5,264.96,53.823,,,OQMD surrogate
oqmd-0197,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1470.42,302.97,44.345,,,OQMD surrogate
oqmd-0198,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,762.05,113.38,36.661,,,OQMD surrogate
oqmd-0199,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,916.99,783.05,17.918,,,OQMD surrogate
oqmd-0200,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,872.24,574.03,7.45,,,OQMD surrogate
oqmd-0201,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1573.26,257.06,42.91,,,OQMD surrogate
oqmd-0202,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1151.8,485.39,32.821,,,OQMD surrogate
oqmd-0203,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1728.15,215.0,69.771,,,OQMD surrogate
oqmd-0204,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1575.5,634.39,35.047,,,OQMD surrogate
oqmd-0205,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1027.54,571.76,46.019,,,OQMD surrogate
oqmd-0206,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1465.63,100.79,40.645,,,OQMD surrogate
oqmd-0207,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1439.22,588.12,74.548,,,OQMD surrogate
oqmd-0208,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,981.03,809.53,16.918,,,OQMD surrogate
oqmd-0209,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,977.87,733.35,33.573,,,OQMD surrogate
oqmd-0210,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,915.37,499.29,12.178,,,OQMD surrogate
oqmd-0211,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1449.09,134.45,30.899,,,OQMD surrogate
oqmd-0212,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,770.39,691.68,75.967,,,OQMD surrogate
oqmd-0213,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1189.52,101.37,58.25,,,OQMD surrogate
oqmd-0214,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1684.33,513.84,0.645,,,OQMD surrogate
oqmd-0215,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1741.44,295.85,44.763,,,OQMD surrogate
oqmd-0216,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1298.0,265.54,8.074,,,OQMD surrogate
oqmd-0217,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1333.87,186.61,28.41,,,OQMD surrogate
oqmd-0218,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1403.28,424.92,18.79,,,OQMD surrogate
oqmd-0219,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1636.93,878.48,1.171,,,OQMD surrogate
oqmd-0220,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1370.98,700.16,71.479,,,OQMD surrogate
oqmd-0221,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1107.49,524.41,1.089,,,OQMD surrogate
oqmd-0222,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1291.73,479.54,18.783,,,OQMD surrogate
oqmd-0223,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1664.87,542.31,34.484,,,OQMD surrogate
oqmd-0224,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,702.33,565.84,10.26,,,OQMD surrogate
oqmd-0225,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,843.23,763.94,34.756,,,OQMD surrogate
oqmd-0226,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,970.18,855.77,53.458,,,OQMD surrogate
oqmd-0227,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1602.2,829.87,12.253,,,OQMD surrogate
oqmd-0228,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1295.51,118.95,79.843,,,OQMD surrogate
oqmd-0229,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1273.09,353.59,45.249,,,OQMD surrogate
oqmd-0230,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1202.64,671.09,70.667,,,OQMD surrogate
oqmd-0231,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,599.82,200.49,44.471,,,OQMD surrogate
oqmd-0232,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1674.14,256.87,70.394,,,OQMD surrogate
oqmd-0233,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1667.58,147.57,31.812,,,OQMD surrogate
oqmd-0234,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1329.76,230.05,51.182,,,OQMD surrogate
oqmd-0235,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1551.05,558.78,77.356,,,OQMD surrogate
oqmd-0236,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,797.63,699.61,26.132,,,OQMD surrogate
oqmd-0237,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1709.97,729.8,59.072,,,OQMD surrogate
oqmd-0238,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,947.36,425.24,9.824,,,OQMD surrogate
oqmd-0239,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,798.12,255.17,3.22,,,OQMD surrogate
oqmd-0240,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1764.65,154.9,73.833,,,OQMD surrogate
oqmd-0241,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,626.85,736.8,51.683,,,OQMD surrogate
oqmd-0242,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,640.35,635.37,38.638,,,OQMD surrogate
oqmd-0243,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1771.66,588.05,43.58,,,OQMD surrogate
oqmd-0244,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,570.98,327.53,11.947,,,OQMD surrogate
oqmd-0245,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1059.17,564.61,12.23,,,OQMD surrogate
oqmd-0246,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,749.44,846.62,30.703,,,OQMD surrogate
oqmd-0247,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1695.03,821.9,36.48,,,OQMD surrogate
oqmd-0248,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1720.07,272.27,10.849,,,OQMD surrogate
oqmd-0249,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1472.29,289.5,54.973,,,OQMD surrogate
oqmd-0250,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1118.61,889.43,65.635,,,OQMD surrogate
