entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
boltz1-0161,structure,BOLTZ1-10160,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.57. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0162,structure,BOLTZ1-10161,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.56. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0163,structure,BOLTZ1-10162,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.86. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0164,structure,BOLTZ1-10163,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.82. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0165,structure,BOLTZ1-10164,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.66. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0166,structure,BOLTZ1-10165,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.62. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0167,structure,BOLTZ1-10166,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.9. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0168,structure,BOLTZ1-10167,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.71. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0169,structure,BOLTZ1-10168,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.85. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0170,structure,BOLTZ1-10169,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.64. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0171,structure,BOLTZ1-10170,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.82. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0172,structure,BOLTZ1-10171,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.87. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0173,structure,BOLTZ1-10172,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.8. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0174,structure,BOLTZ1-10173,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.98. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0175,structure,BOLTZ1-10174,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.69. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0176,structure,BOLTZ1-10175,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.58. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0177,structure,BOLTZ1-10176,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.85. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0178,structure,BOLTZ1-10177,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.64. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0179,structure,BOLTZ1-10178,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.66. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0180,structure,BOLTZ1-10179,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.76. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0181,structure,BOLTZ1-10180,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.74. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0182,structure,BOLTZ1-10181,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.72. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0183,structure,BOLTZ1-10182,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.64. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0184,structure,BOLTZ1-10183,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.61. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0185,structure,BOLTZ1-10184,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.97. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0186,structure,BOLTZ1-10185,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.97. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0187,structure,BOLTZ1-10186,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.84. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0188,structure,BOLTZ1-10187,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.69. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0189,structure,BOLTZ1-10188,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.95. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0190,structure,BOLTZ1-10189,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.82. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0191,structure,BOLTZ1-10190,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.71. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0192,structure,BOLTZ1-10191,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.89. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0193,structure,BOLTZ1-10192,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.95. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0194,structure,BOLTZ1-10193,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.88. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0195,structure,BOLTZ1-10194,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.97. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0196,structure,BOLTZ1-10195,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.61. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0197,structure,BOLTZ1-10196,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.69. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0198,structure,BOLTZ1-10197,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.85. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0199,structure,BOLTZ1-10198,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.73. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0200,structure,BOLTZ1-10199,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.68. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0201,structure,BOLTZ1-10200,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.69. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0202,structure,BOLTZ1-10201,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.68. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0203,structure,BOLTZ1-10202,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.86. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0204,structure,BOLTZ1-10203,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.89. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0205,structure,BOLTZ1-10204,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.73. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0206,structure,BOLTZ1-10205,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.8. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0207,structure,BOLTZ1-10206,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.78. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0208,structure,BOLTZ1-10207,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.92. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0209,structure,BOLTZ1-10208,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.86. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0210,structure,BOLTZ1-10209,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.91. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0211,structure,BOLTZ1-10210,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.76. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0212,structure,BOLTZ1-10211,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.72. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0213,structure,BOLTZ1-10212,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.66. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0214,structure,BOLTZ1-10213,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.57. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0215,structure,BOLTZ1-10214,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.75. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0216,structure,BOLTZ1-10215,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.79. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0217,structure,BOLTZ1-10216,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.89. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0218,structure,BOLTZ1-10217,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.85. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0219,structure,BOLTZ1-10218,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.72. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0220,structure,BOLTZ1-10219,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.78. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0221,structure,BOLTZ1-10220,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.72. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0222,structure,BOLTZ1-10221,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.77. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0223,structure,BOLTZ1-10222,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.85. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0224,structure,BOLTZ1-10223,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.63. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0225,structure,BOLTZ1-10224,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.85. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0226,structure,BOLTZ1-10225,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.67. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0227,structure,BOLTZ1-10226,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.96. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0228,structure,BOLTZ1-10227,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.58. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0229,structure,BOLTZ1-10228,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.71. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0230,structure,BOLTZ1-10229,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.91. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0231,structure,BOLTZ1-10230,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.83. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0232,structure,BOLTZ1-10231,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.71. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0233,structure,BOLTZ1-10232,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.98. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0234,structure,BOLTZ1-10233,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.74. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0235,structure,BOLTZ1-10234,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.94. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0236,structure,BOLTZ1-10235,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.7. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0237,structure,BOLTZ1-10236,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.76. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0238,structure,BOLTZ1-10237,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.86. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0239,structure,BOLTZ1-10238,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.58. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0240,structure,BOLTZ1-10239,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.64. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0241,structure,BOLTZ1-10240,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.96. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0242,structure,BOLTZ1-10241,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.92. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0243,structure,BOLTZ1-10242,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.62. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0244,structure,BOLTZ1-10243,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.98. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0245,structure,BOLTZ1-10244,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.92. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0246,structure,BOLTZ1-10245,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.88. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0247,structure,BOLTZ1-10246,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.65. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0248,structure,BOLTZ1-10247,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.85. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0249,structure,BOLTZ1-10248,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.95. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
boltz1-0250,structure,BOLTZ1-10249,boltz1 predicted protein complex metadata surrogate. Interface confidence 0.61. Captured as structure metadata for downstream retrieval.,,,,,,boltz1 surrogate
