entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
nist-0137,simulation,H2O,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",866.4,,,,,NIST WebBook surrogate
nist-0138,simulation,CH4,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",370.57,,,,,NIST WebBook surrogate
nist-0139,simulation,CO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",855.87,,,,,NIST WebBook surrogate
nist-0140,simulation,CO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1663.24,,,,,NIST WebBook surrogate
nist-0141,simulation,CH4,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",826.93,,,,,NIST WebBook surrogate
nist-0142,simulation,CO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",133.06,,,,,NIST WebBook surrogate
nist-0143,simulation,H2O,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1648.02,,,,,NIST WebBook surrogate
nist-0144,simulation,Al2O3,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",988.02,,,,,NIST WebBook surrogate
nist-0145,simulation,Al2O3,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1596.51,,,,,NIST WebBook surrogate
nist-0146,simulation,Al2O3,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",372.52,,,,,NIST WebBook surrogate
nist-0147,simulation,SiO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",954.31,,,,,NIST WebBook surrogate
nist-0148,simulation,CO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",868.81,,,,,NIST WebBook surrogate
nist-0149,simulation,SiO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",729.95,,,,,NIST WebBook surrogate
nist-0150,simulation,H2O,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1167.23,,,,,NIST WebBook surrogate
