entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
zinc20-0159,molecule,ZINC20-100158,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0160,molecule,ZINC20-100159,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0161,molecule,ZINC20-100160,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0162,molecule,ZINC20-100161,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0163,molecule,ZINC20-100162,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0164,molecule,ZINC20-100163,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0165,molecule,ZINC20-100164,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0166,molecule,ZINC20-100165,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0167,molecule,ZINC20-100166,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0168,molecule,ZINC20-100167,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0169,molecule,ZINC20-100168,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0170,molecule,ZINC20-100169,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0171,molecule,ZINC20-100170,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0172,molecule,ZINC20-100171,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0173,molecule,ZINC20-100172,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0174,molecule,ZINC20-100173,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0175,molecule,ZINC20-100174,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0176,molecule,ZINC20-100175,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0177,molecule,ZINC20-100176,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0178,molecule,ZINC20-100177,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0179,molecule,ZINC20-100178,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0180,molecule,ZINC20-100179,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0181,molecule,ZINC20-100180,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0182,molecule,ZINC20-100181,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0183,molecule,ZINC20-100182,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0184,molecule,ZINC20-100183,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0185,molecule,ZINC20-100184,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0186,molecule,ZINC20-100185,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0187,molecule,ZINC20-100186,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0188,molecule,ZINC20-100187,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0189,molecule,ZINC20-100188,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0190,molecule,ZINC20-100189,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0191,molecule,ZINC20-100190,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0192,molecule,ZINC20-100191,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0193,molecule,ZINC20-100192,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0194,molecule,ZINC20-100193,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0195,molecule,ZINC20-100194,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0196,molecule,ZINC20-100195,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0197,molecule,ZINC20-100196,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0198,molecule,ZINC20-100197,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0199,molecule,ZINC20-100198,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0200,molecule,ZINC20-100199,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0201,molecule,ZINC20-100200,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0202,molecule,ZINC20-100201,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0203,molecule,ZINC20-100202,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0204,molecule,ZINC20-100203,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0205,molecule,ZINC20-100204,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0206,molecule,ZINC20-100205,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0207,molecule,ZINC20-100206,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0208,molecule,ZINC20-100207,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0209,molecule,ZINC20-100208,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0210,molecule,ZINC20-100209,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0211,molecule,ZINC20-100210,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0212,molecule,ZINC20-100211,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0213,molecule,ZINC20-100212,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0214,molecule,ZINC20-100213,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0215,molecule,ZINC20-100214,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0216,molecule,ZINC20-100215,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0217,molecule,ZINC20-100216,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0218,molecule,ZINC20-100217,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0219,molecule,ZINC20-100218,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0220,molecule,ZINC20-100219,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0221,molecule,ZINC20-100220,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0222,molecule,ZINC20-100221,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0223,molecule,ZINC20-100222,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0224,molecule,ZINC20-100223,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0225,molecule,ZINC20-100224,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0226,molecule,ZINC20-100225,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0227,molecule,ZINC20-100226,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0228,molecule,ZINC20-100227,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0229,molecule,ZINC20-100228,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0230,molecule,ZINC20-100229,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0231,molecule,ZINC20-100230,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0232,molecule,ZINC20-100231,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0233,molecule,ZINC20-100232,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0234,molecule,ZINC20-100233,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0235,molecule,ZINC20-100234,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0236,molecule,ZINC20-100235,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0237,molecule,ZINC20-100236,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0238,molecule,ZINC20-100237,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0239,molecule,ZINC20-100238,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0240,molecule,ZINC20-100239,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0241,molecule,ZINC20-100240,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0242,molecule,ZINC20-100241,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0243,molecule,ZINC20-100242,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0244,molecule,ZINC20-100243,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0245,molecule,ZINC20-100244,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0246,molecule,ZINC20-100245,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0247,molecule,ZINC20-100246,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0248,molecule,ZINC20-100247,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0249,molecule,ZINC20-100248,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0250,molecule,ZINC20-100249,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0251,molecule,ZINC20-100250,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0252,molecule,ZINC20-100251,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0253,molecule,ZINC20-100252,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0254,molecule,ZINC20-100253,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0255,molecule,ZINC20-100254,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0256,molecule,ZINC20-100255,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0257,molecule,ZINC20-100256,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0258,molecule,ZINC20-100257,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0259,molecule,ZINC20-100258,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0260,molecule,ZINC20-100259,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0261,molecule,ZINC20-100260,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0262,molecule,ZINC20-100261,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0263,molecule,ZINC20-100262,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0264,molecule,ZINC20-100263,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0265,molecule,ZINC20-100264,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0266,molecule,ZINC20-100265,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0267,molecule,ZINC20-100266,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0268,molecule,ZINC20-100267,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0269,molecule,ZINC20-100268,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0270,molecule,ZINC20-100269,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0271,molecule,ZINC20-100270,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0272,molecule,ZINC20-100271,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0273,molecule,ZINC20-100272,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0274,molecule,ZINC20-100273,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0275,molecule,ZINC20-100274,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0276,molecule,ZINC20-100275,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0277,molecule,ZINC20-100276,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0278,molecule,ZINC20-100277,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0279,molecule,ZINC20-100278,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0280,molecule,ZINC20-100279,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0281,molecule,ZINC20-100280,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0282,molecule,ZINC20-100281,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0283,molecule,ZINC20-100282,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0284,molecule,ZINC20-100283,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0285,molecule,ZINC20-100284,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0286,molecule,ZINC20-100285,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0287,molecule,ZINC20-100286,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0288,molecule,ZINC20-100287,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0289,molecule,ZINC20-100288,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0290,molecule,ZINC20-100289,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0291,molecule,ZINC20-100290,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0292,molecule,ZINC20-100291,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0293,molecule,ZINC20-100292,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0294,molecule,ZINC20-100293,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0295,molecule,ZINC20-100294,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0296,molecule,ZINC20-100295,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0297,molecule,ZINC20-100296,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0298,molecule,ZINC20-100297,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0299,molecule,ZINC20-100298,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0300,molecule,ZINC20-100299,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0301,molecule,ZINC20-100300,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0302,molecule,ZINC20-100301,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0303,molecule,ZINC20-100302,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0304,molecule,ZINC20-100303,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0305,molecule,ZINC20-100304,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0306,molecule,ZINC20-100305,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0307,molecule,ZINC20-100306,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0308,molecule,ZINC20-100307,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0309,molecule,ZINC20-100308,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0310,molecule,ZINC20-100309,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0311,molecule,ZINC20-100310,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0312,molecule,ZINC20-100311,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0313,molecule,ZINC20-100312,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0314,molecule,ZINC20-100313,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0315,molecule,ZINC20-100314,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0316,molecule,ZINC20-100315,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
