entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
soil-0165,soil,Peaty soil sample 0165,Generated soil record for a delta. Observed pH 7.88 with salinity 21.99.,38.77,1.92,5.2,7.88,21.99,Synthetic soil CSV
soil-0166,soil,Clay loam sample 0166,Generated soil record for a farm row. Observed pH 5.72 with salinity 2.94.,37.24,0.52,4.92,5.72,2.94,Synthetic soil CSV
soil-0167,soil,Silty clay sample 0167,Generated soil record for a riverbank. Observed pH 6.92 with salinity 34.24.,45.45,0.89,1.22,6.92,34.24,Synthetic soil CSV
soil-0168,soil,Peaty soil sample 0168,Generated soil record for a delta. Observed pH 7.44 with salinity 15.83.,34.5,0.78,5.64,7.44,15.83,Synthetic soil CSV
soil-0169,soil,Peaty soil sample 0169,Generated soil record for a trial plot. Observed pH 4.67 with salinity 36.75.,60.4,0.98,6.33,4.67,36.75,Synthetic soil CSV
soil-0170,soil,Alluvial soil sample 0170,Generated soil record for a trial plot. Observed pH 8.52 with salinity 24.11.,60.18,0.43,0.54,8.52,24.11,Synthetic soil CSV
soil-0171,soil,Clay loam sample 0171,Generated soil record for a riverbank. Observed pH 7.5 with salinity 22.3.,43.58,2.19,1.48,7.5,22.3,Synthetic soil CSV
soil-0172,soil,Silty clay sample 0172,Generated soil record for a delta. Observed pH 5.67 with salinity 4.62.,39.64,0.94,3.74,5.67,4.62,Synthetic soil CSV
soil-0173,soil,Silty clay sample 0173,Generated soil record for a trial plot. Observed pH 6.46 with salinity 6.16.,34.05,0.69,6.37,6.46,6.16,Synthetic soil CSV
soil-0174,soil,Alluvial soil sample 0174,Generated soil record for a trial plot. Observed pH 6.33 with salinity 10.09.,48.16,1.78,1.67,6.33,10.09,Synthetic soil CSV
soil-0175,soil,Peaty soil sample 0175,Generated soil record for a greenhouse. Observed pH 4.71 with salinity 7.28.,39.96,1.17,3.22,4.71,7.28,Synthetic soil CSV
soil-0176,soil,Peaty soil sample 0176,Generated soil record for a coastal belt. Observed pH 7.38 with salinity 23.36.,32.27,0.92,3.42,7.38,23.36,Synthetic soil CSV
soil-0177,soil,Sandy loam sample 0177,Generated soil record for a riverbank. Observed pH 7.5 with salinity 31.28.,36.29,1.54,1.44,7.5,31.28,Synthetic soil CSV
soil-0178,soil,Clay loam sample 0178,Generated soil record for a trial plot. Observed pH 8.57 with salinity 28.72.,51.65,1.58,1.58,8.57,28.72,Synthetic soil CSV
soil-0179,soil,Sandy loam sample 0179,Generated soil record for a riverbank. Observed pH 7.85 with salinity 0.43.,52.62,0.57,1.47,7.85,0.43,Synthetic soil CSV
soil-0180,soil,Alluvial soil sample 0180,Generated soil record for a greenhouse. Observed pH 5.48 with salinity 13.37.,54.73,1.67,4.57,5.48,13.37,Synthetic soil CSV
soil-0181,soil,Clay loam sample 0181,Generated soil record for a delta. Observed pH 8.0 with salinity 4.02.,49.66,0.58,0.36,8.0,4.02,Synthetic soil CSV
soil-0182,soil,Sandy loam sample 0182,Generated soil record for a delta. Observed pH 5.21 with salinity 9.97.,40.47,1.5,6.09,5.21,9.97,Synthetic soil CSV
soil-0183,soil,Clay loam sample 0183,Generated soil record for a trial plot. Observed pH 4.95 with salinity 8.51.,43.24,1.32,1.35,4.95,8.51,Synthetic soil CSV
soil-0184,soil,Alluvial soil sample 0184,Generated soil record for a trial plot. Observed pH 5.53 with salinity 32.03.,42.68,1.84,6.29,5.53,32.03,Synthetic soil CSV
soil-0185,soil,Silty clay sample 0185,Generated soil record for a delta. Observed pH 6.58 with salinity 10.62.,48.75,2.05,2.74,6.58,10.62,Synthetic soil CSV
soil-0186,soil,Peaty soil sample 0186,Generated soil record for a farm row. Observed pH 6.28 with salinity 36.71.,30.73,0.5,4.84,6.28,36.71,Synthetic soil CSV
soil-0187,soil,Peaty soil sample 0187,Generated soil record for a riverbank. Observed pH 8.36 with salinity 16.76.,36.57,1.63,5.0,8.36,16.76,Synthetic soil CSV
soil-0188,soil,Silty clay sample 0188,Generated soil record for a farm row. Observed pH 6.28 with salinity 5.5.,48.19,0.82,1.91,6.28,5.5,Synthetic soil CSV
soil-0189,soil,Clay loam sample 0189,Generated soil record for a riverbank. Observed pH 7.34 with salinity 35.4.,36.83,1.0,2.74,7.34,35.4,Synthetic soil CSV
soil-0190,soil,Clay loam sample 0190,Generated soil record for a riverbank. Observed pH 8.34 with salinity 27.67.,37.19,0.81,0.97,8.34,27.67,Synthetic soil CSV
soil-0191,soil,Silty clay sample 0191,Generated soil record for a farm row. Observed pH 6.47 with salinity 12.4.,29.14,2.43,2.31,6.47,12.4,Synthetic soil CSV
soil-0192,soil,Clay loam sample 0192,Generated soil record for a coastal belt. Observed pH 8.35 with salinity 3.57.,61.95,2.19,3.4,8.35,3.57,Synthetic soil CSV
soil-0193,soil,Peaty soil sample 0193,Generated soil record for a riverbank. Observed pH 4.93 with salinity 12.28.,49.13,2.14,4.39,4.93,12.28,Synthetic soil CSV
soil-0194,soil,Sandy loam sample 0194,Generated soil record for a riverbank. Observed pH 6.84 with salinity 16.48.,56.9,1.89,2.3,6.84,16.48,Synthetic soil CSV
soil-0195,soil,Clay loam sample 0195,Generated soil record for a greenhouse. Observed pH 4.96 with salinity 24.12.,34.02,0.71,6.14,4.96,24.12,Synthetic soil CSV
soil-0196,soil,Peaty soil sample 0196,Generated soil record for a delta. Observed pH 7.59 with salinity 36.1.,54.77,1.24,6.08,7.59,36.1,Synthetic soil CSV
soil-0197,soil,Sandy loam sample 0197,Generated soil record for a greenhouse. Observed pH 5.0 with salinity 14.16.,29.75,1.56,4.99,5.0,14.16,Synthetic soil CSV
soil-0198,soil,Silty clay sample 0198,Generated soil record for a riverbank. Observed pH 6.09 with salinity 34.91.,35.97,2.3,4.76,6.09,34.91,Synthetic soil CSV
soil-0199,soil,Silty clay sample 0199,Generated soil record for a farm row. Observed pH 7.65 with salinity 9.57.,49.67,2.05,1.27,7.65,9.57,Synthetic soil CSV
soil-0200,soil,Peaty soil sample 0200,Generated soil record for a delta. Observed pH 8.3 with salinity 36.8.,35.19,0.61,4.51,8.3,36.8,Synthetic soil CSV
